Class,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59
6,0.11210149,0.055827405,0.006220004,0.032897256,0.003764895,0.058873303,0.00529372,0.036620736,0.004445827,0.033913672,0.021472884,0.024468126,0.030354403,0.03360771,0.034283161,0.026995575,0.030147597,0.12487563,0.051543791,0.12472174,0.068721868,0.14872625,0.092709817,0.13615771,0.061896145,0.19517705,0.21683617,0.21706915,0.21044303,0.3342841,0.2366572,0.25054279,0.18153107,0.14442612,0.092096284,0.17432411,0.095908426,0.23251824,0.10308425,0.19259854,0.089975849,0.037592791,0.056297209,0.067853563,0.067290291,0.049782481,0.057999406,0.054812461,0.042567465,0.036111988,0.041785911,0.044856533,0.030634001,0.043814663,0.040199574,0.034103218,0.02419892,0.27412966,0.38733685
6,0.16866983,0.071972705,0.007105477,0.095270917,0.001675382,0.063278623,0.003669064,0.065254964,0.0033901,0.020672997,0.028176863,0.020343523,0.013914962,0.020716347,0.020343347,0.010262153,0.013522242,0.057229854,0.012640456,0.10721532,0.058796465,0.064811081,0.014359812,0.086335376,0.031650241,0.030295156,0.12440474,0.25166392,0.15080053,0.02948679,0.093201034,0.13290551,0.065024011,0.065606162,0.046451639,0.16682889,0.042805362,0.044931076,0.034852214,0.13396098,0.02523504,0.033822656,0.034377884,0.035600286,0.033789508,0.041696507,0.031487521,0.060304742,0.057777174,0.044886459,0.036961421,0.053192079,0.048124727,0.03995809,0.035533421,0.070002869,0.046101909,0.49519148,0.66694701
6,0.10327243,0.045354996,0.003311625,0.037855022,0.00378309,0.052028008,0.003877735,0.037469123,0.003809955,0.032961112,0.022539347,0.026172347,0.027293155,0.037297223,0.036746863,0.027814565,0.028548427,0.11841224,0.049150862,0.12494458,0.066362731,0.14731248,0.097763427,0.13802589,0.0651256,0.20316653,0.22252852,0.23789674,0.20379429,0.32944345,0.26205072,0.25511676,0.15732956,0.15208319,0.088742189,0.18170798,0.1005735,0.24692531,0.091514796,0.1908991,0.084082611,0.045428012,0.049164701,0.055811759,0.065466091,0.053780552,0.052233547,0.051875882,0.039683472,0.035010841,0.039497241,0.04938573,0.026467113,0.045671977,0.035688259,0.036746565,0.021085329,0.2653504,0.37027323
6,0.20492022,0.068737864,0.003149108,0.10442219,0.004390572,0.057423025,0.001889713,0.085126504,0.002093558,0.021488894,0.023162784,0.023287015,0.013489378,0.019014126,0.015011132,0.014899647,0.015314359,0.08433608,0.011720998,0.1032098,0.035794839,0.061381087,0.009380873,0.08714541,0.024359806,0.039150674,0.05589357,0.16753389,0.10691836,0.0306134,0.044310685,0.12491365,0.084912829,0.07049711,0.033160388,0.10155877,0.026978908,0.044192743,0.023183061,0.097165577,0.024139928,0.043065801,0.034365855,0.029529847,0.03392129,0.027408401,0.030224441,0.043081112,0.047125675,0.060234837,0.038473409,0.038497917,0.072481535,0.057739202,0.040395483,0.065400995,0.080454774,0.54180664,0.68293089
6,0.12325882,0.047705054,0.005652412,0.056991491,0.005902509,0.052625388,0.00483724,0.057971817,0.005092292,0.031027103,0.029171092,0.032531139,0.030810557,0.036142413,0.041446641,0.038923454,0.032044441,0.11832081,0.058568452,0.12473977,0.06065337,0.15055063,0.092006959,0.15070643,0.066374786,0.20226626,0.19982399,0.20795672,0.19003804,0.29565552,0.21912669,0.25612995,0.17687745,0.14491187,0.090625629,0.15317081,0.1022821,0.222408,0.1062286,0.18050317,0.080775663,0.050780144,0.048172943,0.062185451,0.076008461,0.067551509,0.058342833,0.054771114,0.052237835,0.030965533,0.039518867,0.043517258,0.043198515,0.050133582,0.036709037,0.038834389,0.044593487,0.30031359,0.42562506
6,0.10622889,0.054377474,0.003089298,0.034368619,0.003697472,0.052344307,0.004193891,0.034908805,0.004142541,0.02038406,0.018119875,0.028099658,0.028567458,0.027892036,0.027419701,0.029658575,0.039609227,0.11511767,0.050781727,0.10973082,0.062473588,0.1382129,0.087967955,0.1291419,0.055571202,0.26699075,0.20221017,0.18640353,0.19645303,0.38637727,0.20080036,0.24013482,0.15849364,0.16465764,0.077004686,0.16552903,0.10333316,0.25572598,0.091227077,0.17209952,0.08472205,0.044988953,0.049285252,0.05017044,0.058120243,0.056881119,0.062387828,0.039588552,0.034743488,0.039067507,0.038505618,0.038507652,0.026099041,0.050027903,0.039991982,0.034681201,0.019190066,0.28529635,0.37923726
7,0.15692075,0.049701259,0.005104464,0.080668047,0.004630099,0.051108625,0.004639392,0.074553713,0.006404004,0.031225076,0.036069047,0.036566745,0.031191533,0.033131294,0.036425244,0.03805523,0.035463855,0.11789999,0.05888119,0.11966772,0.066262782,0.13518317,0.073246576,0.13832887,0.06563203,0.16765726,0.15841323,0.19434324,0.23054343,0.19660255,0.21514894,0.24864657,0.17835954,0.1245148,0.077946462,0.15316291,0.079312935,0.1772498,0.08747419,0.16451479,0.079097219,0.059030049,0.051402654,0.057064142,0.058240771,0.06531588,0.053275507,0.048604075,0.054755799,0.032411501,0.040979374,0.037939548,0.063437514,0.035405949,0.035579421,0.032672785,0.063341498,0.34087926,0.51145661
7,0.17005526,0.050463308,0.005461346,0.079399489,0.005188509,0.049002521,0.004961074,0.074713588,0.005381784,0.034490023,0.042069413,0.036374062,0.037266266,0.03156108,0.037757561,0.037455,0.032631528,0.11614756,0.056039266,0.11761111,0.071781948,0.13692372,0.072961263,0.13613534,0.070728309,0.16241112,0.15319863,0.18999267,0.21809061,0.18818417,0.21342203,0.2441989,0.17507897,0.12417909,0.080276258,0.15990588,0.090049617,0.16759041,0.086645611,0.16167815,0.079843238,0.055634733,0.052409206,0.055073407,0.062150721,0.063302658,0.054887295,0.04805607,0.052443851,0.032669954,0.042926747,0.036371417,0.062711358,0.040321253,0.03715675,0.0347923,0.064316303,0.34620243,0.52033925
7,0.16634594,0.048414584,0.003473396,0.081790127,0.005211801,0.049560696,0.005692022,0.079397134,0.005169084,0.035399511,0.036219001,0.037835378,0.031647813,0.035543215,0.038238384,0.043215148,0.035800051,0.12161089,0.063130356,0.1223307,0.068716444,0.13677989,0.07728669,0.14434251,0.069543846,0.1700685,0.15882346,0.19731228,0.23019916,0.18614173,0.21371916,0.25090784,0.178157,0.13280186,0.081998333,0.16044614,0.087359078,0.17276943,0.085650608,0.16444007,0.079327598,0.058716986,0.053162485,0.054743998,0.061413877,0.060072944,0.055455156,0.051142436,0.060454592,0.033139806,0.043784082,0.04115076,0.065039881,0.039955359,0.040697426,0.036107,0.060367834,0.33177662,0.50218821
7,0.15764646,0.047945652,0.005828376,0.075439401,0.004449528,0.049617976,0.005494275,0.070369318,0.006030569,0.0317396,0.035903979,0.034847546,0.03064443,0.03228768,0.034627203,0.034782153,0.031846967,0.11595002,0.057515021,0.12303085,0.069096118,0.13506974,0.079911113,0.14380144,0.070256844,0.17096278,0.16260439,0.18768843,0.22477604,0.20084305,0.21566808,0.2412717,0.17872442,0.13607991,0.079689369,0.16226815,0.086117871,0.17372954,0.087413087,0.16440985,0.081905603,0.051859897,0.05077789,0.054060005,0.059573404,0.067851573,0.057755742,0.052629009,0.056123223,0.033980791,0.038390148,0.039915539,0.057087075,0.035837773,0.038809542,0.031191828,0.058782443,0.33666933,0.51142335
7,0.23129785,0.054371651,0.009948651,0.097772054,0.011047626,0.055288777,0.00915248,0.08285214,0.007077833,0.03540121,0.044855114,0.043681934,0.037636764,0.038477682,0.042166904,0.043959882,0.039485246,0.090634659,0.067638651,0.10735841,0.065869339,0.10649689,0.062386431,0.11310434,0.063334495,0.14279258,0.14313821,0.1464777,0.18808278,0.13619629,0.15487158,0.19252697,0.12483595,0.12582941,0.063810609,0.15073323,0.070273861,0.12999289,0.067841336,0.13245019,0.060036525,0.059707981,0.051099863,0.052976795,0.054820701,0.063076265,0.050233334,0.047945593,0.054498792,0.03938036,0.052077003,0.040953699,0.071174011,0.040461931,0.048756707,0.036557522,0.074044786,0.39695734,0.60282511
7,0.23676018,0.058380306,0.009964037,0.091938622,0.009444164,0.057432637,0.008548319,0.082701884,0.008636609,0.034924183,0.041233357,0.044949621,0.039277818,0.038263656,0.04369247,0.038695011,0.040222395,0.095372386,0.06760288,0.10395259,0.067326441,0.1103264,0.061453655,0.12081882,0.060942654,0.13991317,0.14886773,0.14733185,0.18220128,0.13725302,0.15039827,0.1813364,0.11744884,0.12071328,0.059668705,0.15275912,0.067372404,0.12771529,0.076154865,0.14732854,0.060222637,0.060883708,0.052838061,0.058920741,0.063083865,0.059892189,0.052455768,0.050716199,0.053230576,0.040727373,0.048294161,0.041864719,0.077396117,0.042072576,0.047062404,0.038001303,0.073332019,0.39610127,0.60167807
7,0.22150652,0.054994818,0.008941,0.093344443,0.010891693,0.053367551,0.008897016,0.08183156,0.009280641,0.038432211,0.044176597,0.045539413,0.03981385,0.033427268,0.037519362,0.042103816,0.036632001,0.094390377,0.06746947,0.11053576,0.070819952,0.11417507,0.060411967,0.11943571,0.063763641,0.14271426,0.15029421,0.14346713,0.18277398,0.14319998,0.15707311,0.1859801,0.12731139,0.12336017,0.063708127,0.15290254,0.068718724,0.13489272,0.06753394,0.13339171,0.058112528,0.06241649,0.049052645,0.050624236,0.065486871,0.063016593,0.052293729,0.052494802,0.057023641,0.039471038,0.047642428,0.040289424,0.071377762,0.041059811,0.045168031,0.040138558,0.073729418,0.39380413,0.60362065
7,0.22306104,0.058702376,0.010558588,0.090737224,0.008009862,0.054703217,0.008336986,0.084320731,0.008775281,0.038143121,0.046230018,0.046238348,0.038382851,0.036938913,0.039395701,0.043846078,0.036815599,0.092400804,0.063210405,0.10588367,0.067024007,0.10899227,0.067344598,0.11309852,0.059832886,0.14390659,0.15301949,0.14559188,0.17816195,0.13600436,0.1546116,0.18872887,0.12195506,0.12205252,0.06136236,0.15124591,0.066825792,0.13673368,0.069307402,0.13976473,0.060844123,0.060401347,0.052537136,0.051935237,0.060028233,0.059451751,0.051678699,0.048086744,0.056613997,0.040724896,0.053928908,0.042624403,0.070447706,0.03863053,0.04711232,0.036655437,0.070401013,0.40000701,0.60434121
7,0.22614883,0.056626111,0.010332325,0.095231123,0.007383571,0.057938144,0.006460668,0.08067748,0.008783605,0.038013961,0.045666598,0.044763945,0.04121387,0.039383929,0.03661412,0.042455599,0.035297379,0.092638522,0.064277194,0.10849159,0.066860981,0.11005182,0.061115202,0.11248771,0.056789167,0.1393556,0.14148252,0.13870794,0.17946206,0.13158458,0.15618467,0.18722099,0.12175843,0.11577257,0.062234692,0.1506426,0.07141754,0.13356517,0.06792403,0.13458787,0.060737729,0.066685505,0.052811649,0.049620803,0.059025284,0.058696598,0.053475976,0.04766129,0.057640053,0.037483022,0.052931946,0.042734906,0.068950392,0.041474741,0.049109969,0.037056234,0.071644761,0.40385288,0.609249
7,0.217568,0.057271216,0.009167333,0.095809408,0.009376361,0.054911342,0.005987972,0.083884925,0.00701617,0.035046715,0.042398993,0.041846868,0.040797196,0.038410626,0.037285194,0.042607162,0.035412613,0.094294108,0.06285011,0.10663667,0.065259732,0.1098575,0.062874272,0.11563756,0.05788178,0.14222308,0.13963801,0.14607689,0.18334569,0.13479444,0.15070681,0.18359229,0.12053727,0.11957571,0.063091509,0.14904885,0.069999352,0.13660958,0.068668917,0.13357085,0.062857538,0.057303831,0.04750241,0.05459914,0.05866411,0.060518101,0.049957689,0.043880921,0.05450058,0.038027637,0.048069838,0.04002418,0.072479293,0.043049116,0.047490459,0.037185151,0.073043481,0.40110675,0.61367685
7,0.21286602,0.058176026,0.008318854,0.087868012,0.008997565,0.061596785,0.00653765,0.082815714,0.007985164,0.040364783,0.042095069,0.046675686,0.040841609,0.035585694,0.041133232,0.041484781,0.038392231,0.098136507,0.066162936,0.10591885,0.066607468,0.11297719,0.064923994,0.11596628,0.064801857,0.14408441,0.14506881,0.13987413,0.18155596,0.13469519,0.15467791,0.18440233,0.1186211,0.1274846,0.061295088,0.15460394,0.06787385,0.13874091,0.070224404,0.13600439,0.05873771,0.056389928,0.051651224,0.054462116,0.060193297,0.061625373,0.054895874,0.048892729,0.052458998,0.040874276,0.048632622,0.040320396,0.066607162,0.042166255,0.04621302,0.035230234,0.069645658,0.40677992,0.60489339
7,0.22575721,0.058056422,0.010251942,0.096569709,0.01028131,0.059187938,0.007040582,0.083644986,0.010577085,0.039356023,0.0439854,0.045897268,0.038384005,0.039365936,0.038669888,0.040325839,0.036833055,0.094701447,0.06377364,0.10563876,0.06665051,0.12176902,0.062719293,0.11459525,0.059422087,0.13557784,0.14416918,0.14420544,0.18206464,0.13864395,0.15680039,0.18717115,0.12794173,0.12015849,0.061715864,0.15130985,0.070559658,0.13142803,0.073881082,0.13742207,0.059103981,0.066378072,0.051698659,0.052621547,0.06006448,0.062836267,0.052861154,0.048455141,0.055905376,0.03483893,0.049643606,0.043110855,0.07510832,0.039917123,0.046625849,0.03924391,0.077444904,0.39732969,0.60227662
7,0.2196057,0.059168454,0.010617645,0.094950974,0.009210995,0.05771846,0.006646139,0.083617628,0.008579519,0.036778785,0.0441214,0.043995935,0.039937709,0.035895716,0.042306472,0.044525631,0.035378635,0.099410012,0.072659098,0.10716066,0.066899501,0.11105098,0.064407937,0.11681765,0.064667031,0.14015102,0.147955,0.14466535,0.18270861,0.14002316,0.15502205,0.19271913,0.12487653,0.12441475,0.063843533,0.15382001,0.070066854,0.13542868,0.075225212,0.13346204,0.062571712,0.056399059,0.051069465,0.052155763,0.058368172,0.059734892,0.050122764,0.047452938,0.05695397,0.037721526,0.051131379,0.037317809,0.073383339,0.038266778,0.048589323,0.036477726,0.072738871,0.39821535,0.60053957
7,0.22353742,0.054833304,0.009347307,0.09475901,0.008408176,0.058163945,0.008048294,0.080594532,0.008647533,0.038649458,0.046145201,0.045138329,0.03719737,0.035301212,0.046982709,0.03985754,0.036394767,0.098045878,0.063604578,0.10740899,0.067678496,0.11615432,0.063303158,0.11833563,0.061232053,0.14304878,0.14337917,0.13900782,0.17481564,0.13266163,0.14925279,0.1841799,0.11929183,0.1236594,0.067039825,0.15217695,0.070866987,0.13635592,0.071676984,0.13136353,0.0567507,0.058075599,0.050544742,0.047904495,0.061133701,0.059975259,0.052651454,0.049894754,0.054176465,0.038306653,0.050619923,0.042327635,0.070614904,0.03810066,0.049823444,0.03460421,0.072503775,0.401853,0.60982698
7,0.22669025,0.060982086,0.00979819,0.091786578,0.008657868,0.060924396,0.007527091,0.083465397,0.009289486,0.036751498,0.045404993,0.045606222,0.037807155,0.033479732,0.038931008,0.046598572,0.032486625,0.094148844,0.060816798,0.10366762,0.071107358,0.10809503,0.062470555,0.11525605,0.055850103,0.1444805,0.14562698,0.1452657,0.1818985,0.13597548,0.15509418,0.18811037,0.11768294,0.11437638,0.06195021,0.14629637,0.069495842,0.13865845,0.071926638,0.12998322,0.058919407,0.062244006,0.053326987,0.052932672,0.055144347,0.062837265,0.052216504,0.04933643,0.058256537,0.039973553,0.050201192,0.042584136,0.072915934,0.036737181,0.049535856,0.036246043,0.070274353,0.39722973,0.61008793
7,0.22108279,0.058638848,0.009559083,0.092143737,0.011112433,0.05348485,0.008800444,0.085046813,0.010833817,0.035444219,0.041306421,0.045507684,0.039265946,0.03403715,0.040084612,0.042916156,0.03446652,0.099260919,0.057487089,0.10674633,0.066783607,0.10922156,0.062651321,0.11114297,0.059039336,0.14237945,0.14006869,0.14199407,0.18576509,0.13443471,0.15481682,0.19093658,0.12017732,0.11891712,0.066841431,0.15280823,0.069137558,0.13308401,0.068461359,0.13052325,0.057843156,0.059998639,0.048671607,0.050100759,0.061324969,0.061938077,0.051678069,0.049497765,0.054950286,0.041915096,0.044317964,0.041797884,0.071069755,0.036245231,0.049103282,0.037772417,0.069909438,0.40510133,0.60803872
7,0.21709505,0.060611863,0.010033024,0.096311554,0.00955943,0.057029884,0.009183591,0.091440268,0.008671552,0.036233719,0.04039051,0.044825003,0.03822232,0.031376328,0.038123962,0.042254914,0.037234765,0.08947175,0.063983731,0.10472124,0.064906389,0.11147315,0.063172795,0.11797728,0.059214056,0.13986567,0.14675841,0.14493661,0.18188033,0.1372738,0.15116771,0.18431215,0.12199831,0.11672539,0.062804505,0.14344528,0.07275515,0.13927929,0.072288454,0.13856977,0.058920618,0.06394691,0.050750073,0.0516413,0.060286619,0.062885314,0.052710343,0.048534758,0.057961222,0.038719621,0.045789532,0.041775722,0.070469111,0.042331278,0.048191309,0.038964357,0.073479339,0.39947999,0.60991663
7,0.21284567,0.062674984,0.008134453,0.080550835,0.008137357,0.065050386,0.007201183,0.075692855,0.006583217,0.03537035,0.043223165,0.047505349,0.038667019,0.035476778,0.039823793,0.036607802,0.038438197,0.095133416,0.062625639,0.10649557,0.066920392,0.11947855,0.066516295,0.12546717,0.06068255,0.1485686,0.1571082,0.14949147,0.18996227,0.1448646,0.16340724,0.19109239,0.1284537,0.1251839,0.067579724,0.14844294,0.067262389,0.13830978,0.07475213,0.13982469,0.059841223,0.059509732,0.052298505,0.054938793,0.060302019,0.059069183,0.056022141,0.050021365,0.051767707,0.036916703,0.05193333,0.03629072,0.065145701,0.040232453,0.048067655,0.039523792,0.064968526,0.39536691,0.59473783
7,0.15977964,0.043055587,0.004199222,0.072562121,0.010194466,0.040579803,0.004184216,0.067136914,0.0082356,0.023412708,0.028041255,0.054122277,0.0352141,0.021566853,0.029239666,0.049849208,0.040305041,0.12604159,0.079458319,0.11941242,0.06378632,0.13162088,0.071626157,0.11545856,0.062528178,0.20304073,0.16951242,0.15984714,0.25324786,0.19186425,0.17172873,0.22312467,0.19291173,0.17363742,0.07005024,0.17019632,0.085863799,0.17220788,0.076999217,0.17175029,0.076863833,0.067207336,0.053519286,0.045742683,0.053279124,0.071620703,0.060550939,0.039293326,0.04743335,0.051078051,0.029673228,0.036425982,0.057048757,0.053488482,0.02957011,0.031758841,0.051858798,0.34896877,0.50230867
7,0.15336883,0.049006,0.007461296,0.064455867,0.005123698,0.049806409,0.005345585,0.05853612,0.004678288,0.034703292,0.038229786,0.030134514,0.028644783,0.038818628,0.036553133,0.036559351,0.031674199,0.10958491,0.078043409,0.13121006,0.065566845,0.12187819,0.070505023,0.13297226,0.069510899,0.18475194,0.23149142,0.17757112,0.19858237,0.16362242,0.22544187,0.26400411,0.14042838,0.17436363,0.082469292,0.17097971,0.071537808,0.17808346,0.080508702,0.1735585,0.065301828,0.05736731,0.049838901,0.052455466,0.063968517,0.060080465,0.055287261,0.052797474,0.055794224,0.037065446,0.042684257,0.045298979,0.042340249,0.038895424,0.04040486,0.040049288,0.040772285,0.35214293,0.48976427
7,0.18263327,0.051369689,0.007542103,0.073685803,0.008446795,0.065221041,0.003636752,0.049819909,0.003669343,0.020065073,0.017955622,0.01319053,0.018482702,0.018146675,0.016748615,0.011937448,0.010830464,0.062708125,0.006058631,0.046949618,0.11623557,0.059607442,0.010957458,0.039109696,0.049462527,0.020212295,0.009558274,0.28369263,0.10329566,0.027201466,0.010833835,0.22502343,0.041975491,0.057567667,0.020939421,0.29301137,0.025431419,0.033875961,0.005328134,0.12406877,0.017091388,0.036415849,0.047956578,0.034173783,0.032573432,0.027200343,0.023395017,0.035496544,0.046906911,0.044898603,0.055496428,0.050743699,0.062100139,0.043723069,0.043828711,0.034450244,0.052220426,0.46998608,0.64765543
7,0.17603591,0.05481099,0.003763649,0.073973149,0.009204056,0.055384964,0.005003105,0.067870073,0.006026337,0.029904654,0.035845023,0.045704145,0.041306015,0.030672928,0.037173413,0.045661982,0.036415096,0.11249676,0.071639135,0.11541466,0.066199437,0.12593229,0.069341443,0.12740271,0.067870028,0.18574567,0.1886922,0.16071923,0.20901106,0.16779146,0.1845765,0.22295509,0.15219094,0.1557267,0.076463714,0.1650207,0.082037747,0.17800482,0.07707575,0.16526458,0.068382002,0.064681277,0.060180116,0.048909318,0.061877757,0.065567903,0.055282064,0.045604788,0.053364459,0.039380178,0.046334036,0.039399084,0.055410028,0.043348636,0.0466986,0.031721495,0.053053532,0.35715675,0.53435564
7,0.17188585,0.045920338,0.004943053,0.089030392,0.009194458,0.042720802,0.005054692,0.084362574,0.008135484,0.028110456,0.040496513,0.048570909,0.036663279,0.030362073,0.039137613,0.042685717,0.032502994,0.10303216,0.070794791,0.11896309,0.0667831,0.11984611,0.066786647,0.12935762,0.062618218,0.1645406,0.16105625,0.1503216,0.22734669,0.16356288,0.16952868,0.21022373,0.16509564,0.14584266,0.070147559,0.16322637,0.07470163,0.15637393,0.077021755,0.15876971,0.066534489,0.069180325,0.053007808,0.048791964,0.062325619,0.070178166,0.051842827,0.043565564,0.05462357,0.046303272,0.038233478,0.040555079,0.067064986,0.049706616,0.033511035,0.033337172,0.068870962,0.38109338,0.55012476
7,0.14728169,0.038012017,0.003130955,0.078204684,0.010245337,0.040177379,0.005287111,0.076631777,0.005535735,0.022236111,0.033655979,0.053456914,0.03566185,0.023151157,0.032274414,0.048880875,0.036406524,0.1142402,0.07603962,0.11984123,0.062878683,0.12071659,0.073095933,0.12911887,0.065569073,0.18049331,0.17720993,0.17266291,0.25740844,0.17154504,0.17774263,0.2366872,0.19464149,0.16064724,0.072390914,0.17499872,0.080429889,0.17077129,0.07747443,0.17526536,0.073647976,0.074072897,0.055593316,0.044752549,0.05568194,0.072857365,0.053365972,0.035368171,0.052152548,0.050808355,0.028551854,0.039636657,0.059353739,0.052051932,0.02661909,0.032950182,0.058235932,0.35022476,0.50470269
7,0.18057553,0.044017192,0.007880343,0.10568628,0.007102172,0.042612467,0.008546506,0.093597598,0.006891063,0.027978102,0.044577975,0.044817481,0.033922724,0.033125442,0.04271929,0.044707954,0.032364104,0.10233797,0.068125747,0.118512,0.071936324,0.1206326,0.071075223,0.12836194,0.064524412,0.15515958,0.17001314,0.16999757,0.22035713,0.1474378,0.18499731,0.22084467,0.1467223,0.14020269,0.078005545,0.16791809,0.070261545,0.15235734,0.080270611,0.15244396,0.060717337,0.066446021,0.051208299,0.0500031,0.063182019,0.067589656,0.047478437,0.044735707,0.0628803,0.041177116,0.036246631,0.043986894,0.073373452,0.03761236,0.037405014,0.032954074,0.074878521,0.37032682,0.54914683
7,0.19668557,0.051893994,0.007326112,0.087772168,0.007776648,0.052932955,0.007059463,0.084166974,0.00820897,0.033945434,0.040347252,0.043220274,0.03426934,0.036042698,0.038475681,0.040523086,0.037727397,0.10603617,0.072224639,0.11212518,0.069139823,0.11778207,0.074124888,0.12277859,0.06633085,0.16724372,0.17236412,0.16416526,0.21133637,0.15748161,0.18697916,0.21755363,0.13288961,0.1428002,0.072677813,0.16159499,0.074767947,0.16361585,0.077497147,0.14469588,0.067759641,0.06166295,0.053557672,0.048841536,0.05896927,0.065582991,0.056280114,0.054439813,0.056645408,0.041157015,0.045246404,0.038774844,0.068657607,0.044291858,0.044892859,0.037958603,0.072621942,0.36504561,0.55377841
7,0.19340508,0.049499907,0.008248934,0.096623607,0.008387314,0.049583122,0.00682951,0.090071164,0.006190806,0.034895655,0.046797942,0.043564603,0.03212747,0.035303745,0.04016206,0.042282857,0.030326813,0.10447855,0.066714354,0.11950625,0.071100071,0.1211328,0.069810249,0.12495437,0.055774052,0.15754572,0.16670917,0.16688983,0.20117113,0.14430675,0.1768592,0.21291688,0.14605728,0.13592628,0.072861366,0.1634886,0.072533563,0.15541235,0.080048703,0.13988107,0.064292364,0.066012189,0.050864425,0.058636662,0.064432502,0.063779823,0.054479007,0.052114803,0.062349405,0.038334679,0.041107886,0.038688034,0.073849164,0.036816526,0.038269177,0.034244426,0.078760304,0.36967021,0.56591398
7,0.21224774,0.056551028,0.007779315,0.091284581,0.010921406,0.053865541,0.00661618,0.084134683,0.008158677,0.037337057,0.044079386,0.043634728,0.039914332,0.033556882,0.036303472,0.045686092,0.037061751,0.096030027,0.06635084,0.10795215,0.065230422,0.11648601,0.066750385,0.11421479,0.058214214,0.14675951,0.14719328,0.1469693,0.18079844,0.147186,0.16357467,0.19779387,0.12466995,0.12902741,0.066756465,0.15148762,0.068122312,0.14301933,0.074673422,0.13471977,0.062566951,0.063552484,0.055517159,0.057832796,0.060409572,0.061217245,0.050226621,0.044926364,0.053546458,0.03924533,0.045284588,0.042976744,0.071111232,0.03892196,0.046910152,0.033940323,0.069451645,0.38806164,0.60249901
7,0.21186517,0.058303833,0.007499685,0.085261069,0.00743524,0.057308443,0.007425322,0.083259806,0.006865752,0.035680901,0.041294325,0.041335989,0.038661975,0.036056492,0.038514253,0.043338958,0.038752519,0.10512484,0.072939172,0.11707938,0.07199803,0.11499402,0.070405744,0.11840279,0.058636226,0.15501595,0.16411878,0.1501535,0.19036113,0.14493333,0.16813651,0.19877048,0.13157719,0.13786718,0.067299627,0.16097943,0.072746485,0.15190786,0.080130607,0.14152636,0.063521869,0.064816773,0.050992526,0.050309859,0.056932669,0.064953029,0.0532731,0.044862915,0.053819943,0.037067007,0.050131544,0.039948035,0.068620414,0.035035256,0.049830966,0.036593981,0.065118112,0.38270614,0.57976854
7,0.19545399,0.054192603,0.007555833,0.07991714,0.007538201,0.0572103,0.006170449,0.072744817,0.006162741,0.040953059,0.043012626,0.044166885,0.04156813,0.038027644,0.040324412,0.037138831,0.03266013,0.10627596,0.075808719,0.11377903,0.072016351,0.11933041,0.076205656,0.12708847,0.065559067,0.17248817,0.17222846,0.16165379,0.20417412,0.15644351,0.18152948,0.213853,0.13906658,0.14499162,0.074372955,0.16960138,0.076995455,0.15789439,0.079993822,0.14931992,0.06978067,0.060348138,0.054560564,0.053779669,0.063980676,0.060267165,0.048199382,0.052369103,0.05486371,0.034906913,0.047712509,0.040994935,0.059487123,0.035942867,0.050556615,0.034561656,0.061650421,0.3743273,0.55032569
7,0.20255126,0.051736467,0.007519739,0.091356382,0.009501244,0.052766677,0.007778496,0.086332992,0.006964034,0.037215557,0.040365987,0.046697188,0.038587727,0.0356928,0.042692211,0.038862996,0.03928905,0.1044047,0.064861715,0.10691653,0.071781732,0.11698485,0.077388406,0.11868097,0.063974105,0.15848497,0.1752193,0.14871539,0.19730866,0.14510255,0.1686448,0.20718439,0.14067285,0.14071991,0.067697197,0.16157851,0.074122258,0.15171809,0.077773936,0.14650911,0.067311145,0.058862522,0.050123375,0.054409325,0.056225549,0.055255964,0.057459295,0.046841998,0.056387734,0.035595994,0.049731236,0.037715569,0.071601912,0.035044372,0.045441434,0.031146599,0.068815395,0.3767758,0.5743494
7,0.21664204,0.055826914,0.008469501,0.082252875,0.00997946,0.05738445,0.006728726,0.081619002,0.007330088,0.037241247,0.044245243,0.042993546,0.038387075,0.039851945,0.042756218,0.040794797,0.038462099,0.10054577,0.068429537,0.11246166,0.074246436,0.12012523,0.068458833,0.11896771,0.067852154,0.1645361,0.17571785,0.15188245,0.19154139,0.14144318,0.17634049,0.20410766,0.13321747,0.1320952,0.070997812,0.15907797,0.073493347,0.14953762,0.070817456,0.14485766,0.064115129,0.063836761,0.05263916,0.059724882,0.058860764,0.05263925,0.05393536,0.043515142,0.054749243,0.034969106,0.049997374,0.038447488,0.062827475,0.04069484,0.051618483,0.03403984,0.071307153,0.37815994,0.57258952
